date,item_id,item_name,category,qty_sold,revenue,day_of_week,week_of_year,month,is_weekend,event_type,event_name,has_promo
2025-11-15,LM06,Lemon Tart,dessert,24,336,5,46,11,1,none,,0
2025-11-15,SM07,Smash Burger,main,39,858,5,46,11,1,none,,0
2025-11-15,CS08,Caesar Salad,starter,39,624,5,46,11,1,none,,0
2025-11-16,WB01,Wagyu Burger,main,38,1064,6,46,11,1,none,,0
2025-11-16,PS02,Porcini Risotto,main,27,648,6,46,11,1,none,,0
2025-11-16,TC03,Tuna Crudo,starter,20,360,6,46,11,1,none,,0
2025-11-16,TF04,Truffle Fries,side,44,528,6,46,11,1,none,,0
2025-11-16,CB05,Craft Brioche Bun,comp,38,0,6,46,11,1,none,,0
2025-11-16,LM06,Lemon Tart,dessert,15,210,6,46,11,1,none,,0
2025-11-16,SM07,Smash Burger,main,31,682,6,46,11,1,none,,0
2025-11-16,CS08,Caesar Salad,starter,23,368,6,46,11,1,none,,0
2025-11-17,WB01,Wagyu Burger,main,32,896,0,47,11,0,none,,0
2025-11-17,PS02,Porcini Risotto,main,18,432,0,47,11,0,none,,0
2025-11-17,TC03,Tuna Crudo,starter,15,270,0,47,11,0,none,,0
2025-11-17,TF04,Truffle Fries,side,31,372,0,47,11,0,none,,0
2025-11-17,CB05,Craft Brioche Bun,comp,33,0,0,47,11,0,none,,0
2025-11-17,LM06,Lemon Tart,dessert,12,168,0,47,11,0,none,,0
2025-11-17,SM07,Smash Burger,main,24,528,0,47,11,0,none,,0
2025-11-17,CS08,Caesar Salad,starter,20,320,0,47,11,0,none,,0
2025-11-18,WB01,Wagyu Burger,main,30,840,1,47,11,0,none,,0
2025-11-18,PS02,Porcini Risotto,main,18,432,1,47,11,0,none,,0
2025-11-18,TC03,Tuna Crudo,starter,15,270,1,47,11,0,none,,0
2025-11-18,TF04,Truffle Fries,side,38,456,1,47,11,0,none,,0
2025-11-18,CB05,Craft Brioche Bun,comp,28,0,1,47,11,0,none,,0
2025-11-18,LM06,Lemon Tart,dessert,14,196,1,47,11,0,none,,0
2025-11-18,SM07,Smash Burger,main,25,550,1,47,11,0,none,,0
2025-11-18,CS08,Caesar Salad,starter,20,320,1,47,11,0,none,,0
2025-11-19,WB01,Wagyu Burger,main,34,952,2,47,11,0,none,,0
2025-11-19,PS02,Porcini Risotto,main,20,480,2,47,11,0,none,,0
2025-11-19,TC03,Tuna Crudo,starter,16,288,2,47,11,0,none,,0
2025-11-19,TF04,Truffle Fries,side,40,480,2,47,11,0,none,,0
2025-11-19,CB05,Craft Brioche Bun,comp,31,0,2,47,11,0,none,,0
2025-11-19,LM06,Lemon Tart,dessert,11,154,2,47,11,0,none,,0
2025-11-19,SM07,Smash Burger,main,27,594,2,47,11,0,none,,0
2025-11-19,CS08,Caesar Salad,starter,19,304,2,47,11,0,none,,0
2025-11-20,WB01,Wagyu Burger,main,38,1064,3,47,11,0,none,,0
2025-11-20,PS02,Porcini Risotto,main,27,648,3,47,11,0,none,,0
2025-11-20,TC03,Tuna Crudo,starter,19,342,3,47,11,0,none,,0
2025-11-20,TF04,Truffle Fries,side,45,540,3,47,11,0,none,,0
2025-11-20,CB05,Craft Brioche Bun,comp,37,0,3,47,11,0,none,,0
2025-11-20,LM06,Lemon Tart,dessert,18,252,3,47,11,0,none,,0
2025-11-20,SM07,Smash Burger,main,26,572,3,47,11,0,none,,0
2025-11-20,CS08,Caesar Salad,starter,22,352,3,47,11,0,none,,0
2025-11-21,WB01,Wagyu Burger,main,50,1400,4,47,11,0,none,,0
2025-11-21,PS02,Porcini Risotto,main,31,744,4,47,11,0,none,,0
2025-11-21,TC03,Tuna Crudo,starter,28,504,4,47,11,0,none,,0
2025-11-21,TF04,Truffle Fries,side,53,636,4,47,11,0,none,,0
2025-11-21,CB05,Craft Brioche Bun,comp,55,0,4,47,11,0,none,,0
2025-11-21,LM06,Lemon Tart,dessert,25,350,4,47,11,0,none,,0
2025-11-21,SM07,Smash Burger,main,38,836,4,47,11,0,none,,0
2025-11-21,CS08,Caesar Salad,starter,31,496,4,47,11,0,none,,0
2025-11-22,WB01,Wagyu Burger,main,80,2240,5,47,11,1,concert,Local event,0
2025-11-22,PS02,Porcini Risotto,main,44,1056,5,47,11,1,concert,Local event,0
2025-11-22,TC03,Tuna Crudo,starter,35,630,5,47,11,1,concert,Local event,0
2025-11-22,TF04,Truffle Fries,side,93,1116,5,47,11,1,concert,Local event,0
2025-11-22,CB05,Craft Brioche Bun,comp,75,0,5,47,11,1,concert,Local event,0
2025-11-22,LM06,Lemon Tart,dessert,33,462,5,47,11,1,concert,Local event,0
2025-11-22,SM07,Smash Burger,main,58,1276,5,47,11,1,concert,Local event,0
2025-11-22,CS08,Caesar Salad,starter,37,592,5,47,11,1,concert,Local event,0
2025-11-23,WB01,Wagyu Burger,main,39,1092,6,47,11,1,none,,0
2025-11-23,PS02,Porcini Risotto,main,24,576,6,47,11,1,none,,0
2025-11-23,TC03,Tuna Crudo,starter,23,414,6,47,11,1,none,,0
2025-11-23,TF04,Truffle Fries,side,49,588,6,47,11,1,none,,0
2025-11-23,CB05,Craft Brioche Bun,comp,41,0,6,47,11,1,none,,0
2025-11-23,LM06,Lemon Tart,dessert,18,252,6,47,11,1,none,,0
2025-11-23,SM07,Smash Burger,main,27,594,6,47,11,1,none,,0
2025-11-23,CS08,Caesar Salad,starter,25,400,6,47,11,1,none,,0
2025-11-24,WB01,Wagyu Burger,main,31,868,0,48,11,0,none,,0
2025-11-24,PS02,Porcini Risotto,main,22,528,0,48,11,0,none,,0
2025-11-24,TC03,Tuna Crudo,starter,19,342,0,48,11,0,none,,0
2025-11-24,TF04,Truffle Fries,side,29,348,0,48,11,0,none,,0
2025-11-24,CB05,Craft Brioche Bun,comp,29,0,0,48,11,0,none,,0
2025-11-24,LM06,Lemon Tart,dessert,12,168,0,48,11,0,none,,0
2025-11-24,SM07,Smash Burger,main,24,528,0,48,11,0,none,,0
2025-11-24,CS08,Caesar Salad,starter,18,288,0,48,11,0,none,,0
2025-11-25,WB01,Wagyu Burger,main,30,840,1,48,11,0,none,,0
2025-11-25,PS02,Porcini Risotto,main,22,528,1,48,11,0,none,,0
2025-11-25,TC03,Tuna Crudo,starter,15,270,1,48,11,0,none,,0
2025-11-25,TF04,Truffle Fries,side,32,384,1,48,11,0,none,,0
2025-11-25,CB05,Craft Brioche Bun,comp,28,0,1,48,11,0,none,,0
2025-11-25,LM06,Lemon Tart,dessert,13,182,1,48,11,0,none,,0
2025-11-25,SM07,Smash Burger,main,22,484,1,48,11,0,none,,0
2025-11-25,CS08,Caesar Salad,starter,19,304,1,48,11,0,none,,0
2025-11-26,WB01,Wagyu Burger,main,32,896,2,48,11,0,none,,0
2025-11-26,PS02,Porcini Risotto,main,20,480,2,48,11,0,none,,0
2025-11-26,TC03,Tuna Crudo,starter,19,342,2,48,11,0,none,,0
2025-11-26,TF04,Truffle Fries,side,38,456,2,48,11,0,none,,0
2025-11-26,CB05,Craft Brioche Bun,comp,36,0,2,48,11,0,none,,0
2025-11-26,LM06,Lemon Tart,dessert,15,210,2,48,11,0,none,,0
2025-11-26,SM07,Smash Burger,main,26,572,2,48,11,0,none,,0
2025-11-26,CS08,Caesar Salad,starter,19,304,2,48,11,0,none,,0
2025-11-27,WB01,Wagyu Burger,main,36,1008,3,48,11,0,none,,0
2025-11-27,PS02,Porcini Risotto,main,25,600,3,48,11,0,none,,0
2025-11-27,TC03,Tuna Crudo,starter,19,342,3,48,11,0,none,,0
2025-11-27,TF04,Truffle Fries,side,43,516,3,48,11,0,none,,0
2025-11-27,CB05,Craft Brioche Bun,comp,34,0,3,48,11,0,none,,0
2025-11-27,LM06,Lemon Tart,dessert,17,238,3,48,11,0,none,,0
2025-11-27,SM07,Smash Burger,main,27,594,3,48,11,0,none,,0
2025-11-27,CS08,Caesar Salad,starter,24,384,3,48,11,0,none,,0
2025-11-28,WB01,Wagyu Burger,main,33,924,4,48,11,0,holiday,Thanksgiving,0
2025-11-28,PS02,Porcini Risotto,main,25,600,4,48,11,0,holiday,Thanksgiving,0
2025-11-28,TC03,Tuna Crudo,starter,16,288,4,48,11,0,holiday,Thanksgiving,0
2025-11-28,TF04,Truffle Fries,side,33,396,4,48,11,0,holiday,Thanksgiving,0
2025-11-28,CB05,Craft Brioche Bun,comp,31,0,4,48,11,0,holiday,Thanksgiving,0
2025-11-28,LM06,Lemon Tart,dessert,13,182,4,48,11,0,holiday,Thanksgiving,0
2025-11-28,SM07,Smash Burger,main,23,506,4,48,11,0,holiday,Thanksgiving,0
2025-11-28,CS08,Caesar Salad,starter,22,352,4,48,11,0,holiday,Thanksgiving,0
2025-11-29,WB01,Wagyu Burger,main,47,1316,5,48,11,1,none,,0
2025-11-29,PS02,Porcini Risotto,main,30,720,5,48,11,1,none,,0
2025-11-29,TC03,Tuna Crudo,starter,25,450,5,48,11,1,none,,0
2025-11-29,TF04,Truffle Fries,side,52,624,5,48,11,1,none,,0
2025-11-29,CB05,Craft Brioche Bun,comp,54,0,5,48,11,1,none,,0
2025-11-29,LM06,Lemon Tart,dessert,20,280,5,48,11,1,none,,0
2025-11-29,SM07,Smash Burger,main,33,726,5,48,11,1,none,,0
2025-11-29,CS08,Caesar Salad,starter,31,496,5,48,11,1,none,,0
2025-11-30,WB01,Wagyu Burger,main,38,1064,6,48,11,1,none,,0
2025-11-30,PS02,Porcini Risotto,main,30,720,6,48,11,1,none,,0
2025-11-30,TC03,Tuna Crudo,starter,20,360,6,48,11,1,none,,0
2025-11-30,TF04,Truffle Fries,side,48,576,6,48,11,1,none,,0
2025-11-30,CB05,Craft Brioche Bun,comp,43,0,6,48,11,1,none,,0
2025-11-30,LM06,Lemon Tart,dessert,17,238,6,48,11,1,none,,0
2025-11-30,SM07,Smash Burger,main,29,638,6,48,11,1,none,,0
2025-11-30,CS08,Caesar Salad,starter,26,416,6,48,11,1,none,,0
2025-12-01,WB01,Wagyu Burger,main,30,840,0,49,12,0,none,,0
2025-12-01,PS02,Porcini Risotto,main,17,408,0,49,12,0,none,,0
2025-12-01,TC03,Tuna Crudo,starter,14,252,0,49,12,0,none,,0
2025-12-01,TF04,Truffle Fries,side,26,312,0,49,12,0,none,,0
2025-12-01,CB05,Craft Brioche Bun,comp,30,0,0,49,12,0,none,,0
2025-12-01,LM06,Lemon Tart,dessert,13,182,0,49,12,0,none,,0
2025-12-01,SM07,Smash Burger,main,22,484,0,49,12,0,none,,0
2025-12-01,CS08,Caesar Salad,starter,15,240,0,49,12,0,none,,0
2025-12-02,WB01,Wagyu Burger,main,27,756,1,49,12,0,none,,0
2025-12-02,PS02,Porcini Risotto,main,19,456,1,49,12,0,none,,0
2025-12-02,TC03,Tuna Crudo,starter,15,270,1,49,12,0,none,,0
2025-12-02,TF04,Truffle Fries,side,35,420,1,49,12,0,none,,0
2025-12-02,CB05,Craft Brioche Bun,comp,32,0,1,49,12,0,none,,0
2025-12-02,LM06,Lemon Tart,dessert,16,224,1,49,12,0,none,,0
2025-12-02,SM07,Smash Burger,main,24,528,1,49,12,0,none,,0
2025-12-02,CS08,Caesar Salad,starter,20,320,1,49,12,0,none,,0
2025-12-03,WB01,Wagyu Burger,main,30,840,2,49,12,0,none,,1
2025-12-03,PS02,Porcini Risotto,main,18,432,2,49,12,0,none,,1
2025-12-03,TC03,Tuna Crudo,starter,17,306,2,49,12,0,none,,1
2025-12-03,TF04,Truffle Fries,side,48,576,2,49,12,0,none,,1
2025-12-03,CB05,Craft Brioche Bun,comp,39,0,2,49,12,0,none,,1
2025-12-03,LM06,Lemon Tart,dessert,14,196,2,49,12,0,none,,1
2025-12-03,SM07,Smash Burger,main,21,462,2,49,12,0,none,,1
2025-12-03,CS08,Caesar Salad,starter,23,368,2,49,12,0,none,,1
2025-12-04,WB01,Wagyu Burger,main,26,728,3,49,12,0,none,,1
2025-12-04,PS02,Porcini Risotto,main,16,384,3,49,12,0,none,,1
2025-12-04,TC03,Tuna Crudo,starter,16,288,3,49,12,0,none,,1
2025-12-04,TF04,Truffle Fries,side,45,540,3,49,12,0,none,,1
2025-12-04,CB05,Craft Brioche Bun,comp,36,0,3,49,12,0,none,,1
2025-12-04,LM06,Lemon Tart,dessert,12,168,3,49,12,0,none,,1
2025-12-04,SM07,Smash Burger,main,21,462,3,49,12,0,none,,1
2025-12-04,CS08,Caesar Salad,starter,17,272,3,49,12,0,none,,1
2025-12-05,WB01,Wagyu Burger,main,49,1372,4,49,12,0,none,,0
2025-12-05,PS02,Porcini Risotto,main,33,792,4,49,12,0,none,,0
2025-12-05,TC03,Tuna Crudo,starter,25,450,4,49,12,0,none,,0
2025-12-05,TF04,Truffle Fries,side,56,672,4,49,12,0,none,,0
2025-12-05,CB05,Craft Brioche Bun,comp,49,0,4,49,12,0,none,,0
2025-12-05,LM06,Lemon Tart,dessert,21,294,4,49,12,0,none,,0
2025-12-05,SM07,Smash Burger,main,36,792,4,49,12,0,none,,0
2025-12-05,CS08,Caesar Salad,starter,25,400,4,49,12,0,none,,0
2025-12-06,WB01,Wagyu Burger,main,55,1540,5,49,12,1,none,,0
2025-12-06,PS02,Porcini Risotto,main,35,840,5,49,12,1,none,,0
2025-12-06,TC03,Tuna Crudo,starter,27,486,5,49,12,1,none,,0
2025-12-06,TF04,Truffle Fries,side,66,792,5,49,12,1,none,,0
2025-12-06,CB05,Craft Brioche Bun,comp,46,0,5,49,12,1,none,,0
2025-12-06,LM06,Lemon Tart,dessert,27,378,5,49,12,1,none,,0
2025-12-06,SM07,Smash Burger,main,41,902,5,49,12,1,none,,0
2025-12-06,CS08,Caesar Salad,starter,33,528,5,49,12,1,none,,0
2025-12-07,WB01,Wagyu Burger,main,37,1036,6,49,12,1,none,,1
2025-12-07,PS02,Porcini Risotto,main,22,528,6,49,12,1,none,,1
2025-12-07,TC03,Tuna Crudo,starter,20,360,6,49,12,1,none,,1
2025-12-07,TF04,Truffle Fries,side,68,816,6,49,12,1,none,,1
2025-12-07,CB05,Craft Brioche Bun,comp,49,0,6,49,12,1,none,,1
2025-12-07,LM06,Lemon Tart,dessert,17,238,6,49,12,1,none,,1
2025-12-07,SM07,Smash Burger,main,25,550,6,49,12,1,none,,1
2025-12-07,CS08,Caesar Salad,starter,21,336,6,49,12,1,none,,1
2025-12-08,WB01,Wagyu Burger,main,30,840,0,50,12,0,none,,1
2025-12-08,PS02,Porcini Risotto,main,15,360,0,50,12,0,none,,1
2025-12-08,TC03,Tuna Crudo,starter,15,270,0,50,12,0,none,,1
2025-12-08,TF04,Truffle Fries,side,41,492,0,50,12,0,none,,1
2025-12-08,CB05,Craft Brioche Bun,comp,30,0,0,50,12,0,none,,1
2025-12-08,LM06,Lemon Tart,dessert,12,168,0,50,12,0,none,,1
2025-12-08,SM07,Smash Burger,main,19,418,0,50,12,0,none,,1
2025-12-08,CS08,Caesar Salad,starter,18,288,0,50,12,0,none,,1
2025-12-09,WB01,Wagyu Burger,main,30,840,1,50,12,0,none,,0
2025-12-09,PS02,Porcini Risotto,main,21,504,1,50,12,0,none,,0
2025-12-09,TC03,Tuna Crudo,starter,16,288,1,50,12,0,none,,0
2025-12-09,TF04,Truffle Fries,side,36,432,1,50,12,0,none,,0
2025-12-09,CB05,Craft Brioche Bun,comp,34,0,1,50,12,0,none,,0
2025-12-09,LM06,Lemon Tart,dessert,13,182,1,50,12,0,none,,0
2025-12-09,SM07,Smash Burger,main,27,594,1,50,12,0,none,,0
2025-12-09,CS08,Caesar Salad,starter,18,288,1,50,12,0,none,,0
2025-12-10,WB01,Wagyu Burger,main,34,952,2,50,12,0,none,,0
2025-12-10,PS02,Porcini Risotto,main,22,528,2,50,12,0,none,,0
2025-12-10,TC03,Tuna Crudo,starter,16,288,2,50,12,0,none,,0
2025-12-10,TF04,Truffle Fries,side,38,456,2,50,12,0,none,,0
2025-12-10,CB05,Craft Brioche Bun,comp,32,0,2,50,12,0,none,,0
2025-12-10,LM06,Lemon Tart,dessert,13,182,2,50,12,0,none,,0
2025-12-10,SM07,Smash Burger,main,26,572,2,50,12,0,none,,0
2025-12-10,CS08,Caesar Salad,starter,20,320,2,50,12,0,none,,0
2025-12-11,WB01,Wagyu Burger,main,35,980,3,50,12,0,none,,1
2025-12-11,PS02,Porcini Risotto,main,23,552,3,50,12,0,none,,1
2025-12-11,TC03,Tuna Crudo,starter,19,342,3,50,12,0,none,,1
2025-12-11,TF04,Truffle Fries,side,59,708,3,50,12,0,none,,1
2025-12-11,CB05,Craft Brioche Bun,comp,43,0,3,50,12,0,none,,1
2025-12-11,LM06,Lemon Tart,dessert,15,210,3,50,12,0,none,,1
2025-12-11,SM07,Smash Burger,main,34,748,3,50,12,0,none,,1
2025-12-11,CS08,Caesar Salad,starter,19,304,3,50,12,0,none,,1
2025-12-12,WB01,Wagyu Burger,main,44,1232,4,50,12,0,none,,1
2025-12-12,PS02,Porcini Risotto,main,30,720,4,50,12,0,none,,1
2025-12-12,TC03,Tuna Crudo,starter,29,522,4,50,12,0,none,,1
2025-12-12,TF04,Truffle Fries,side,72,864,4,50,12,0,none,,1
2025-12-12,CB05,Craft Brioche Bun,comp,58,0,4,50,12,0,none,,1
2025-12-12,LM06,Lemon Tart,dessert,21,294,4,50,12,0,none,,1
2025-12-12,SM07,Smash Burger,main,38,836,4,50,12,0,none,,1
2025-12-12,CS08,Caesar Salad,starter,32,512,4,50,12,0,none,,1
2025-12-13,WB01,Wagyu Burger,main,51,1428,5,50,12,1,none,,0
2025-12-13,PS02,Porcini Risotto,main,29,696,5,50,12,1,none,,0
2025-12-13,TC03,Tuna Crudo,starter,25,450,5,50,12,1,none,,0
2025-12-13,TF04,Truffle Fries,side,45,540,5,50,12,1,none,,0
2025-12-13,CB05,Craft Brioche Bun,comp,47,0,5,50,12,1,none,,0
2025-12-13,LM06,Lemon Tart,dessert,20,280,5,50,12,1,none,,0
2025-12-13,SM07,Smash Burger,main,36,792,5,50,12,1,none,,0
2025-12-13,CS08,Caesar Salad,starter,25,400,5,50,12,1,none,,0
2025-12-14,WB01,Wagyu Burger,main,40,1120,6,50,12,1,none,,1
2025-12-14,PS02,Porcini Risotto,main,22,528,6,50,12,1,none,,1
2025-12-14,TC03,Tuna Crudo,starter,21,378,6,50,12,1,none,,1
2025-12-14,TF04,Truffle Fries,side,60,720,6,50,12,1,none,,1
2025-12-14,CB05,Craft Brioche Bun,comp,43,0,6,50,12,1,none,,1
2025-12-14,LM06,Lemon Tart,dessert,19,266,6,50,12,1,none,,1
2025-12-14,SM07,Smash Burger,main,32,704,6,50,12,1,none,,1
2025-12-14,CS08,Caesar Salad,starter,26,416,6,50,12,1,none,,1
2025-12-15,WB01,Wagyu Burger,main,33,924,0,51,12,0,none,,0
2025-12-15,PS02,Porcini Risotto,main,18,432,0,51,12,0,none,,0
2025-12-15,TC03,Tuna Crudo,starter,17,306,0,51,12,0,none,,0
2025-12-15,TF04,Truffle Fries,side,29,348,0,51,12,0,none,,0
2025-12-15,CB05,Craft Brioche Bun,comp,31,0,0,51,12,0,none,,0
2025-12-15,LM06,Lemon Tart,dessert,12,168,0,51,12,0,none,,0
2025-12-15,SM07,Smash Burger,main,21,462,0,51,12,0,none,,0
2025-12-15,CS08,Caesar Salad,starter,19,304,0,51,12,0,none,,0
2025-12-16,WB01,Wagyu Burger,main,32,896,1,51,12,0,none,,0
2025-12-16,PS02,Porcini Risotto,main,21,504,1,51,12,0,none,,0
2025-12-16,TC03,Tuna Crudo,starter,16,288,1,51,12,0,none,,0
2025-12-16,TF04,Truffle Fries,side,35,420,1,51,12,0,none,,0
2025-12-16,CB05,Craft Brioche Bun,comp,31,0,1,51,12,0,none,,0
2025-12-16,LM06,Lemon Tart,dessert,14,196,1,51,12,0,none,,0
2025-12-16,SM07,Smash Burger,main,25,550,1,51,12,0,none,,0
2025-12-16,CS08,Caesar Salad,starter,19,304,1,51,12,0,none,,0
2025-12-17,WB01,Wagyu Burger,main,34,952,2,51,12,0,none,,0
2025-12-17,PS02,Porcini Risotto,main,18,432,2,51,12,0,none,,0
2025-12-17,TC03,Tuna Crudo,starter,17,306,2,51,12,0,none,,0
2025-12-17,TF04,Truffle Fries,side,33,396,2,51,12,0,none,,0
2025-12-17,CB05,Craft Brioche Bun,comp,33,0,2,51,12,0,none,,0
2025-12-17,LM06,Lemon Tart,dessert,16,224,2,51,12,0,none,,0
2025-12-17,SM07,Smash Burger,main,24,528,2,51,12,0,none,,0
2025-12-17,CS08,Caesar Salad,starter,20,320,2,51,12,0,none,,0
2025-12-18,WB01,Wagyu Burger,main,38,1064,3,51,12,0,none,,0
2025-12-18,PS02,Porcini Risotto,main,19,456,3,51,12,0,none,,0
2025-12-18,TC03,Tuna Crudo,starter,18,324,3,51,12,0,none,,0
2025-12-18,TF04,Truffle Fries,side,42,504,3,51,12,0,none,,0
2025-12-18,CB05,Craft Brioche Bun,comp,27,0,3,51,12,0,none,,0
2025-12-18,LM06,Lemon Tart,dessert,15,210,3,51,12,0,none,,0
2025-12-18,SM07,Smash Burger,main,30,660,3,51,12,0,none,,0
2025-12-18,CS08,Caesar Salad,starter,24,384,3,51,12,0,none,,0
2025-12-19,WB01,Wagyu Burger,main,48,1344,4,51,12,0,none,,0
2025-12-19,PS02,Porcini Risotto,main,33,792,4,51,12,0,none,,0
2025-12-19,TC03,Tuna Crudo,starter,25,450,4,51,12,0,none,,0
2025-12-19,TF04,Truffle Fries,side,56,672,4,51,12,0,none,,0
2025-12-19,CB05,Craft Brioche Bun,comp,45,0,4,51,12,0,none,,0
2025-12-19,LM06,Lemon Tart,dessert,21,294,4,51,12,0,none,,0
2025-12-19,SM07,Smash Burger,main,35,770,4,51,12,0,none,,0
2025-12-19,CS08,Caesar Salad,starter,32,512,4,51,12,0,none,,0
2025-12-20,WB01,Wagyu Burger,main,78,2184,5,51,12,1,concert,Local event,0
2025-12-20,PS02,Porcini Risotto,main,52,1248,5,51,12,1,concert,Local event,0
2025-12-20,TC03,Tuna Crudo,starter,36,648,5,51,12,1,concert,Local event,0
2025-12-20,TF04,Truffle Fries,side,74,888,5,51,12,1,concert,Local event,0
2025-12-20,CB05,Craft Brioche Bun,comp,77,0,5,51,12,1,concert,Local event,0
2025-12-20,LM06,Lemon Tart,dessert,33,462,5,51,12,1,concert,Local event,0
2025-12-20,SM07,Smash Burger,main,57,1254,5,51,12,1,concert,Local event,0
2025-12-20,CS08,Caesar Salad,starter,41,656,5,51,12,1,concert,Local event,0
2025-12-21,WB01,Wagyu Burger,main,40,1120,6,51,12,1,none,,0
2025-12-21,PS02,Porcini Risotto,main,23,552,6,51,12,1,none,,0
2025-12-21,TC03,Tuna Crudo,starter,22,396,6,51,12,1,none,,0
2025-12-21,TF04,Truffle Fries,side,49,588,6,51,12,1,none,,0
2025-12-21,CB05,Craft Brioche Bun,comp,43,0,6,51,12,1,none,,0
2025-12-21,LM06,Lemon Tart,dessert,18,252,6,51,12,1,none,,0
2025-12-21,SM07,Smash Burger,main,27,594,6,51,12,1,none,,0
2025-12-21,CS08,Caesar Salad,starter,24,384,6,51,12,1,none,,0
2025-12-22,WB01,Wagyu Burger,main,34,952,0,52,12,0,none,,0
2025-12-22,PS02,Porcini Risotto,main,18,432,0,52,12,0,none,,0
2025-12-22,TC03,Tuna Crudo,starter,15,270,0,52,12,0,none,,0
2025-12-22,TF04,Truffle Fries,side,37,444,0,52,12,0,none,,0
2025-12-22,CB05,Craft Brioche Bun,comp,30,0,0,52,12,0,none,,0
2025-12-22,LM06,Lemon Tart,dessert,16,224,0,52,12,0,none,,0
2025-12-22,SM07,Smash Burger,main,21,462,0,52,12,0,none,,0
2025-12-22,CS08,Caesar Salad,starter,16,256,0,52,12,0,none,,0
2025-12-23,WB01,Wagyu Burger,main,33,924,1,52,12,0,none,,0
2025-12-23,PS02,Porcini Risotto,main,18,432,1,52,12,0,none,,0
2025-12-23,TC03,Tuna Crudo,starter,16,288,1,52,12,0,none,,0
2025-12-23,TF04,Truffle Fries,side,34,408,1,52,12,0,none,,0
2025-12-23,CB05,Craft Brioche Bun,comp,33,0,1,52,12,0,none,,0
2025-12-23,LM06,Lemon Tart,dessert,14,196,1,52,12,0,none,,0
2025-12-23,SM07,Smash Burger,main,25,550,1,52,12,0,none,,0
2025-12-23,CS08,Caesar Salad,starter,18,288,1,52,12,0,none,,0
2025-12-24,WB01,Wagyu Burger,main,35,980,2,52,12,0,none,,0
2025-12-24,PS02,Porcini Risotto,main,28,672,2,52,12,0,none,,0
2025-12-24,TC03,Tuna Crudo,starter,18,324,2,52,12,0,none,,0
2025-12-24,TF04,Truffle Fries,side,37,444,2,52,12,0,none,,0
2025-12-24,CB05,Craft Brioche Bun,comp,29,0,2,52,12,0,none,,0
2025-12-24,LM06,Lemon Tart,dessert,14,196,2,52,12,0,none,,0
2025-12-24,SM07,Smash Burger,main,25,550,2,52,12,0,none,,0
2025-12-24,CS08,Caesar Salad,starter,19,304,2,52,12,0,none,,0
2025-12-25,WB01,Wagyu Burger,main,17,476,3,52,12,0,holiday,Christmas,0
2025-12-25,PS02,Porcini Risotto,main,13,312,3,52,12,0,holiday,Christmas,0
2025-12-25,TC03,Tuna Crudo,starter,10,180,3,52,12,0,holiday,Christmas,0
2025-12-25,TF04,Truffle Fries,side,20,240,3,52,12,0,holiday,Christmas,0
2025-12-25,CB05,Craft Brioche Bun,comp,16,0,3,52,12,0,holiday,Christmas,0
2025-12-25,LM06,Lemon Tart,dessert,9,126,3,52,12,0,holiday,Christmas,0
2025-12-25,SM07,Smash Burger,main,14,308,3,52,12,0,holiday,Christmas,0
2025-12-25,CS08,Caesar Salad,starter,9,144,3,52,12,0,holiday,Christmas,0
2025-12-26,WB01,Wagyu Burger,main,66,1848,4,52,12,0,concert,Local event,0
2025-12-26,PS02,Porcini Risotto,main,45,1080,4,52,12,0,concert,Local event,0
2025-12-26,TC03,Tuna Crudo,starter,27,486,4,52,12,0,concert,Local event,0
2025-12-26,TF04,Truffle Fries,side,67,804,4,52,12,0,concert,Local event,0
2025-12-26,CB05,Craft Brioche Bun,comp,62,0,4,52,12,0,concert,Local event,0
2025-12-26,LM06,Lemon Tart,dessert,30,420,4,52,12,0,concert,Local event,0
2025-12-26,SM07,Smash Burger,main,47,1034,4,52,12,0,concert,Local event,0
2025-12-26,CS08,Caesar Salad,starter,36,576,4,52,12,0,concert,Local event,0
2025-12-27,WB01,Wagyu Burger,main,56,1568,5,52,12,1,none,,0
2025-12-27,PS02,Porcini Risotto,main,34,816,5,52,12,1,none,,0
2025-12-27,TC03,Tuna Crudo,starter,29,522,5,52,12,1,none,,0
2025-12-27,TF04,Truffle Fries,side,55,660,5,52,12,1,none,,0
2025-12-27,CB05,Craft Brioche Bun,comp,47,0,5,52,12,1,none,,0
2025-12-27,LM06,Lemon Tart,dessert,25,350,5,52,12,1,none,,0
2025-12-27,SM07,Smash Burger,main,42,924,5,52,12,1,none,,0
2025-12-27,CS08,Caesar Salad,starter,35,560,5,52,12,1,none,,0
2025-12-28,WB01,Wagyu Burger,main,37,1036,6,52,12,1,none,,0
2025-12-28,PS02,Porcini Risotto,main,24,576,6,52,12,1,none,,0
2025-12-28,TC03,Tuna Crudo,starter,23,414,6,52,12,1,none,,0
2025-12-28,TF04,Truffle Fries,side,39,468,6,52,12,1,none,,0
2025-12-28,CB05,Craft Brioche Bun,comp,42,0,6,52,12,1,none,,0
2025-12-28,LM06,Lemon Tart,dessert,19,266,6,52,12,1,none,,0
2025-12-28,SM07,Smash Burger,main,32,704,6,52,12,1,none,,0
2025-12-28,CS08,Caesar Salad,starter,22,352,6,52,12,1,none,,0
2025-12-29,WB01,Wagyu Burger,main,27,756,0,1,12,0,none,,0
2025-12-29,PS02,Porcini Risotto,main,19,456,0,1,12,0,none,,0
